DrugID	TargetID
Thiodigalactoside	949083
Thiodigalactoside	1463
Thiodigalactoside	3956
Thionicotinamide-Adenine-Dinucleotide	2597
Thiopental	89832
Thiopental	2891
Thiopental	2898
Thiopental	1137
Thiopental	2555
Thiopental	2558
Thiopental	2556
Thiopental	2559
Thiopental	2557
Thiopental	1131
Thiopental	2166
Thiopental	2554
Thioproperazine	1813
Thioproperazine	148
Thioproperazine	147
Thioproperazine	1812
Thioridazine	3757
Thioridazine	147
Thioridazine	148
Thioridazine	1813
Thioridazine	1812
Thioridazine	3356
Thiorphan	4311
Thiothixene	1812
Thiothixene	3356
Thiothixene	1813
Thiram	3717
Thonzonium	528
Thonzylamine	1131
Thonzylamine	1129
Thonzylamine	1132
Thonzylamine	1133
Thonzylamine	1128
Thonzylamine	3269
Threonine	80222
Threonine	6897
Threonine-Aspartic Ester	947454
Thrombin	2266
Thrombin	2149
Thrombin	2153
Thrombin	9002
Thrombin	2243
Thrombin	2244
Thrombin	2162
Thrombin	2160
Thrombin	2157
Thrombin	2165
Thrombin alfa	2266
Thrombin alfa	2157
Thrombin alfa	2244
Thrombin alfa	2243
Thrombin alfa	2153
Thrombomodulin Alfa	2153
Thrombomodulin Alfa	2147
Thrombopoietin	4352
Thymectacin	7298
Thymectacin	3643463
Thymidine	7084
Thymidine	879990
Thymidine	888740
Thymidine	946242
Thymidine	948987
Thymidine	7083
Thymidine 5'-triphosphate	7083
Thymidine 5'-triphosphate	7084
Thymidine 5'-triphosphate	2703462
Thymidine 5'-triphosphate	1253616
Thymidine 5'-triphosphate	1025982
Thymidine 5'-triphosphate	1254330
Thymidine 5'-triphosphate	879990
Thymidine 5'-triphosphate	29672699
Thymidine 5'-triphosphate	1258655
Thymidine 5'-triphosphate	888740
Thymidine monophosphate	1841
Thymidine monophosphate	7298
Thymidine monophosphate	7083
Thymidine monophosphate	888740
Thymidine monophosphate	879990
Thymidine monophosphate	945862
Thymidine monophosphate	946441
Thymidine monophosphate	3643463
Thymidine-3',5'-Diphosphate	945862
Thymidine-5'- Diphosphate	4830
Thymine	3169528
Thymine	1890
Thymine	948901
Thymoquinone	596
Thymoquinone	581
Thymoquinone	7157
Thyroid, porcine	7068
Thyroid, porcine	7067
Thyrotropin alfa	7253
Tiagabine	6529
Tianeptine	3350
Tianeptine	1814
Tianeptine	2890
Tianeptine	4988
Tianeptine	6532
Tiapride	3358
Tiapride	3356
Tiapride	200909
Tiapride	3360
Tiapride	3362
Tiapride	3359
Tiapride	3357
Tiapride	147
Tiapride	148
Tiapride	3363
Tiapride	6336
Tiapride	3354
Tiapride	1814
Tiapride	170572
Tiapride	3355
Tiapride	150
Tiapride	3351
Tiapride	3350
Tiapride	151
Tiapride	1813
Tiapride	146
Tiapride	9177
Tiapride	285242
Tiapride	3352
Tiapride	152
Tiaprofenic acid	5742
Tiaprofenic acid	5743
Tiazofurine	3614
Tibolone	2099
Ticagrelor	64805
Ticalopride	3360
Ticalopride	3359
Ticlopidine	64805
Ticlopidine	5724
Tideglusib	2932
Tifuvirtide	5104
Tigapotide	3921
Tigecycline	947791
Tigecycline	98390450
Tigecycline	98390438
Tigecycline	98390344
Tigecycline	947801
Tilarginine	4846
Tildrakizumab	51561
Tildrakizumab	3593
Tilsotolimod	54106
Tiludronic acid	5791
Tiludronic acid	528
Tiludronic acid	525
Tiludronic acid	245973
Tiludronic acid	50617
Tiludronic acid	9296
Tiludronic acid	537
Tiludronic acid	5777
Tiludronic acid	10312
Tiludronic acid	5782
Tiludronic acid	245972
Tiludronic acid	527
Tiludronic acid	523
Tiludronic acid	9114
Tiludronic acid	51382
Tiludronic acid	9550
Tiludronic acid	90423
Tiludronic acid	8992
Tiludronic acid	533
Tiludronic acid	535
Tiludronic acid	127124
Tiludronic acid	529
Tiludronic acid	51606
Tiludronic acid	526
Tiludronic acid	155066
Tiludronic acid	23545
Tiludronic acid	534
Timolol	154
Timolol	153
Timolol	1258585
Tinlarebant	5950
Tinzaparin	3676
Tinzaparin	462
Tinzaparin	6387
Tioconazole	1595
Tioconazole	3641571
Tiotropium	1132
Tiotropium	1133
Tiotropium	1131
Tiotropium	1128
Tiotropium	1129
Tioxolone	760
Tipelukast	240
Tipifarnib	2342
Tipifarnib	2224
Tipifarnib	2339
Tipiracil	1890
Tiprelestat	5657
Tiprelestat	1991
Tirabrutinib	695
Tirapazamine	7155
Tirapazamine	7153
Tirasemtiv	7125
Tiratricol	7068
Tiratricol	7067
Tirbanibulin	203068
Tirbanibulin	6714
Tirofiban	3690
Tirofiban	3674
Tirzepatide	2696
Tirzepatide	2740
Tisagenlecleucel	930
Tislelizumab	5133
Tisotumab vedotin	2152
Titanium dioxide	8685
Tivantinib	4233
Tivozanib	5156
Tivozanib	5159
Tivozanib	4233
Tivozanib	2321
Tivozanib	2260
Tivozanib	3791
Tivozanib	2322
Tivozanib	7010
Tivozanib	5753
Tivozanib	2324
Tivozanib	3815
Tixagevimab	43740568
Tixocortol	3066
Tixocortol	2908
Tizanidine	152
Tizanidine	151
Tizanidine	11188
Tizanidine	147
Tizanidine	150
Tizanidine	148
Tizanidine	146
Tl-3-093	1489989
Tmr	58
Tocainide	6331
Tocilizumab	3570
Tocofersolan	5243
Tocotrienol	3156
Tofacitinib	3718
Tofacitinib	7297
Tofacitinib	3717
Tofacitinib	3716
Tofimilast	5141
Tofimilast	5142
Tofimilast	5144
Tofisopam	5139
Tofisopam	10846
Tofisopam	5138
Tofisopam	5141
Tolazamide	6833
Tolazamide	3766
Tolazamide	3767
Tolazoline	152
Tolazoline	3274
Tolazoline	150
Tolazoline	1813
Tolazoline	148
Tolazoline	3269
Tolazoline	151
Tolbutamide	6833
Tolbutamide	3758
Tolbutamide	10060
Tolcapone	1312
Tolebrutinib	695
Tolfenamic acid	5743
Tolfenamic acid	5742
Tolinapant	331
Tolmetin	5743
Tolmetin	5742
Tolnaftate	3646509
Tolnaftate	6713
Toloxatone	4129
Toloxatone	4128
Tolperisone	11280
Tolrestat	10280
Tolrestat	57016
Tolrestat	231
Tolrestat	10327
Tolterodine	1129
Tolterodine	1132
Tolterodine	1133
Tolterodine	1128
Tolterodine	1131
Tolvaptan	552
Tolvaptan	554
Tomivosertib	8569
Tomivosertib	2872
Tonabersat	3352
Tonapofylline	135
Tonapofylline	134
Tonapofylline	136
Tonapofylline	140
Topiramate	782
Topiramate	6331
Topiramate	776
Topiramate	6323
Topiramate	6332
Topiramate	784
Topiramate	6329
Topiramate	775
Topiramate	6335
Topiramate	777
Topiramate	2900
Topiramate	779
Topiramate	2897
Topiramate	6328
Topiramate	783
Topiramate	6326
Topiramate	761
Topiramate	6334
Topiramate	6336
Topiramate	2899
Topiramate	762
Topiramate	2901
Topiramate	11280
Topiramate	785
Topiramate	2554
Topiramate	778
Topiramate	759
Topiramate	2898
Topiramate	760
Topiroxostat	7498
Topotecan	116447
Topotecan	7150
Torasemide	6558
Torasemide	6557
Torcetrapib	1071
Toreforant	59340
Toremifene	2099
Toremifene	6462
Toripalimab	5133
Tosedostat	9520
Tosedostat	4048
Tositumomab	931
Tositumomab	2213
Tosyl-D-Proline	3643463
Tosyl-D-Proline	949035
Tovinontrine	5152
Tovorafenib	5894
Tovorafenib	369
Tovorafenib	673
Tozadenant	135
Trabedersen	7042
Trabodenoson	134
Tradipitant	6869
Tralokinumab	3596
Tramadol	152
Tramadol	89832
Tramadol	4985
Tramadol	4988
Tramadol	1131
Tramadol	4986
Tramadol	2903
Tramadol	6532
Tramadol	134
Tramadol	6530
Tramadol	6869
Tramadol	1128
Tramadol	7442
Tramadol	151
Tramadol	3358
Tramadol	6326
Tramadol	2902
Tramadol	116443
Tramadol	116444
Tramadol	2906
Tramadol	2905
Tramadol	2904
Tramadol	150
Tramazoline	151
Tramazoline	152
Tramazoline	150
Trametinib	5604
Trametinib	5605
Tramiprosate	351
Trandolapril	1636
Tranexamic acid	5340
Tranilast	27306
Tranilast	412
Tranilast	3269
Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	5328
Trans-O-Hydroxy-Alpha-Methyl Cinnamate	1504
Tranylcypromine	4129
Tranylcypromine	4128
Trapidil	5145
Trapidil	5139
Trapidil	5153
Trapidil	50940
Trapidil	5150
Trapidil	27115
Trapidil	5140
Trapidil	5143
Trapidil	5137
Trapidil	10846
Trapidil	5138
Trapidil	5144
Trapidil	5152
Trapidil	5146
Trapidil	5142
Trapidil	5158
Trapidil	5141
Trapidil	8654
Trapidil	2261
Trapidil	5151
Trapidil	5159
Trapidil	8622
Trapidil	5136
Trastuzumab	2064
Trastuzumab deruxtecan	2209
Trastuzumab deruxtecan	7150
Trastuzumab emtansine	2064
Travoprost	5737
Traxoprodil	2904
Trazodone	6532
Trazodone	3350
Trazodone	25187
Trazodone	3356
Trazodone	3358
Trazodone	3269
Trazodone	148
Trazodone	150
Trazpiroben	1814
Trazpiroben	1813
Trefentanil	4988
Trehalose-6-Phosphate	948760
Trelagliptin	1803
Trelanserin	3356
Tremelimumab	1493
Trencam-3,2-Hopo	3934
Treprostinil	64805
Treprostinil	5732
Treprostinil	5739
Treprostinil	5467
Treprostinil	5729
Tretazicar	945778
Tretazicar	4835
Tretinoin	216
Tretinoin	6258
Tretinoin	5918
Tretinoin	5166
Tretinoin	8854
Tretinoin	9052
Tretinoin	5916
Tretinoin	5950
Tretinoin	29991
Tretinoin	5915
Tretinoin	6256
Tretinoin	6257
Tretinoin	3933
Tretinoin	1381
Tretinoin	5914
Triacetylchitotriose	4069
Triamcinolone	2908
Triamterene	6337
Triamterene	6339
Triamterene	6338
Triamterene	6340
Triapine	6241
Triazolam	2554
Triazolam	2564
Triazolam	55879
Triazolam	2567
Triazolam	2565
Triazolam	2560
Triazolam	2559
Triazolam	2563
Triazolam	2568
Triazolam	2561
Triazolam	2555
Triazolam	2566
Triazolam	2556
Triazolam	2558
Triazolam	2562
Triazolam	706
Triazolam	2557
Triazolopyridine	1432
Tributyltin	6256
Tributyltin	10499
Tributyrin	836
Tricarballylic acid	50
Tricarbonyl(1,10-phenanthroline)rhenium(1+)	878046
Tricetin	5292
Trichlormethiazide	6557
Trichlormethiazide	6559
Trichlormethiazide	762
Trichlormethiazide	476
Trichlormethiazide	760
Trichlormethiazide	759
Trichostatin A	5732
Trichostatin A	841
Trichostatin A	51564
Trichostatin A	5731
Trichostatin A	55869
Trichostatin A	5733
Trichostatin A	5734
Trichostatin A	7124
Triciribine phosphate	10000
Triclosan	886523
Triclosan	5468
Triclosan	367
Triclosan	945870
Triclosan	99617431
Triclosan	7173
Triclosan	8856
Triclosan	9970
Tridihexethyl	1128
Tridihexethyl	1131
Tridihexethyl	1133
Tridihexethyl	1129
Tridolgosir	4124
Triethyl phosphate	7157
Triethylenetetramine	23632
Trifarotene	5916
Trifarotene	5915
Trifarotene	5914
Trifluoperazine	6275
Trifluoperazine	148
Trifluoperazine	1813
Trifluoperazine	7134
Trifluoperazine	808
Trifluoperazine	50632
Trifluoro-thiamin phosphate	937316
Trifluoroacetonyl coenzyme A	1431
Trifluoroethanol	3265
Trifluoroethanol	126
Trifluoromethionine	946643
Trifluoromethionine	947882
Trifluperidol	1215
Triflupromazine	3357
Triflupromazine	1813
Triflupromazine	1812
Triflupromazine	1129
Triflupromazine	1128
Trifluridine	3643463
Trifluridine	7298
Triflusal	5742
Triflusal	10846
Triflusal	4843
Triflusal	4790
Triglu-5-formyl-tetrahydrofolate	6470
Triglyme	10105
Triglyme	5217
Triglyme	945775
Triglyme	45023462
Triglyme	57974522
Triglyme	93775274
Triglyme	2534
Triglyme	1133410
Trihexyphenidyl	1133
Trihexyphenidyl	1131
Trihexyphenidyl	1129
Trihexyphenidyl	1128
Trihexyphenidyl	155
Trihexyphenidyl	1132
Trilaciclib	1021
Trilaciclib	1020
Trilaciclib	1025
Trilaciclib	1019
Trilaciclib	1017
Trilaciclib	1022
Trilostane	2100
Trilostane	3284
Trilostane	3283
Trilostane	2099
Trimazosin	146
Trimebutine	1131
Trimebutine	4988
Trimebutine	8913
Trimebutine	1128
Trimebutine	3783
Trimebutine	784
Trimebutine	8912
Trimebutine	778
Trimebutine	773
Trimebutine	1129
Trimebutine	1132
Trimebutine	785
Trimebutine	10242
Trimebutine	782
Trimebutine	783
Trimebutine	3778
Trimebutine	779
Trimebutine	775
Trimebutine	27345
Trimebutine	3779
Trimebutine	3781
Trimebutine	27094
Trimebutine	776
Trimebutine	8911
Trimebutine	3782
Trimebutine	3780
Trimesic acid	3043
Trimesic acid	3040
Trimetazidine	10449
Trimethadione	8913
Trimethaphan	1137
Trimethaphan	57053
Trimethobenzamide	1813
Trimethoprim	1719
Trimethoprim	944790
Trimethyllysine	808
Trimethyllysine	54205
Trimetrexate	1719
Trimetrexate	64146
Trimipramine	25187
Trimipramine	154
Trimipramine	1816
Trimipramine	150
Trimipramine	153
Trimipramine	155
Trimipramine	1128
Trimipramine	148
Trimipramine	1813
Trimipramine	1129
Trimipramine	1132
Trimipramine	1133
Trimipramine	151
Trimipramine	3359
Trimipramine	6531
Trimipramine	1131
Trimipramine	1812
Trimipramine	3358
Trimipramine	3356
Trimipramine	6532
Trimipramine	6530
Trimipramine	3350
Trimipramine	3269
Trimipramine	147
Trimipramine	3352
Tripelennamine	3269
Triphosphoric acid	10914
Triprolidine	3269
Triptolide	5966
Triptolide	4790
Triptolide	5970
Triptolide	5971
Triptolide	4791
Triptorelin	2798
Tris-Hydroxymethyl-Methyl-Ammonium	3169469
Tris-Hydroxymethyl-Methyl-Ammonium	878046
Tris-Hydroxymethyl-Methyl-Ammonium	936411
Trodusquemine	6531
Trodusquemine	5770
Trodusquemine	6530
Troglitazone	5467
Troglitazone	2104
Troglitazone	2030
Troglitazone	5465
Troglitazone	2182
Troglitazone	2101
Troglitazone	2950
Troglitazone	5054
Troglitazone	5468
Trolamine salicylate	5742
Trolamine salicylate	5743
Troleandomycin	69518616
Troleandomycin	97442859
Troleandomycin	8856
Tromethamine	351
Tromethamine	262
Tropicamide	1128
Tropicamide	1129
Tropicamide	1131
Tropicamide	1132
Tropifexor	9971
Tropisetron	3359
Trospium	1131
Trospium	1128
Trospium	1133
Trovafloxacin	7153
Trypan blue free acid	5770
Tryptamine	4128
Tryptamine	3356
Tryptamine	4129
Tryptophan	10352
Tryptophan	7453
Tryptophan	3620
Tryptophanamide	7453
Tryptophanyl-5'amp	7453
Tubercidin	945654
Tuberculin purified protein derivative	7097
Tubocurarine	1135
Tubocurarine	89832
Tubocurarine	43
Tubocurarine	3359
Tucatinib	2064
Tucatinib	2065
Tucidinostat	3065
Tulisokibart	9966
Tulobuterol	154
Turoctocog alfa	2159
Turoctocog alfa	2158
Turoctocog alfa	2147
Turoctocog alfa pegol	2147
Turoctocog alfa pegol	2159
Turoctocog alfa pegol	7450
Turoctocog alfa pegol	2158
Turofexorate isopropyl	9971
Turpentine	5594
Tyloxapol	4023
Tyloxapol	5966
Tyloxapol	4790
Tyloxapol	4791
Tyloxapol	5971
Tyloxapol	5970
Tyramine	134864
Tyrosinal	3168499
Tyrosinal	8565
Tyrosine	51067
Tyrosine	8565
Tyrosine	6898
Tyrosine	7054
Tyrosyladenylate	948855
Tyrothricin	43
Tyrothricin	945006
Tyvelose	1262799
U-0126	10746
U-0126	4214
UCB7362	2655308
UDP-alpha-D-glucuronic acid	2582
UDP-alpha-D-glucuronic acid	26229
UNDECA-3,7-DIENE-1,3,7,11-TETRACARBALDEHYDE	4069
UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE	1723
Ubenimex	4048
Ubidecarenone	6389
Ubidecarenone	4731
Ubiquinone Q1	6390
Ubiquinone Q1	948353
Ubiquinone Q1	6389
Ubiquinone Q1	6392
Ubiquinone Q1	6391
Ubiquinone Q1	946344
Ubiquinone Q2	27089
Ubiquinone Q2	10975
Ubiquinone Q2	946344
Ubiquinone Q2	7381
Ubiquinone Q2	4519
Ubiquinone Q2	67448165
Ubiquinone Q2	3720801
Ubiquinone Q2	7388
Ubiquinone Q2	945316
Ubiquinone Q2	1537
Ubiquinone Q2	7385
Ubiquinone Q2	7386
Ubiquinone Q2	945322
Ubiquinone Q2	67447024
Ubiquinone Q2	67446990
Ubiquinone Q2	67446989
Ubiquinone Q2	7384
Ubiquinone Q2	29796
Ubiquinone Q2	945300
Ubiquinone Q2	945402
Ublituximab	931
Ubrogepant	10203
Udenafil	8654
Ulapualide A	58
Ularitide	4881
Ulimorelin	2693
Ulipristal	5241
Ulipristal	367
Ulipristal	2908
Ulixacaltamide	8912
Ulixertinib	2048
Ulixertinib	5595
Ulixertinib	5594
Ulobetasol	2908
Ulobetasol	2101
Ulobetasol	2103
Ulobetasol	2104
Ulocuplumab	7852
Ulodesine	4860
Umbralisib	25
Umbralisib	5293
Umbralisib	1454
Umeclidinium	1128
Umeclidinium	1133
Umeclidinium	1132
Umeclidinium	1129
Umeclidinium	1131
Undecanoic acid	53831
Undecyl-Phosphinic Acid Butyl Ester	8513
Undecylenic acid	823
Unesbulin	648
Upadacitinib	3716
Upamostat	5328
Uproleselan	6401
Uprosertib	10000
Uracil	3169183
Uracil	1806
Uracil	945378
Uracil	2703370
Uracil	54963
Urapidil	3350
Urea	1499
Urea	383
Urea	760
Urelumab	3604
Uric acid	5836
Uridine	11157
Uridine	946242
Uridine	1890
Uridine 5'-triphosphate	5030
Uridine 5'-triphosphate	5031
Uridine 5'-triphosphate	5032
Uridine 5'-triphosphate	7371
Uridine 5'-triphosphate	5029
Uridine diphosphate glucose	360203
Uridine diphosphate glucose	2840
Uridine diphosphate glucose	945354
Uridine diphosphate glucose	2992
Uridine diphosphate glucose	2582
Uridine diphosphate glucose	1253616
Uridine diphosphate glucose	946405
Uridine diphosphate glucose	945357
Uridine monophosphate	3643463
Uridine monophosphate	945357
Uridine monophosphate	2683
Uridine monophosphate	11157
Uridine monophosphate	360203
Uridine monophosphate	935960
Uridine monophosphate	32063043
Uridine monophosphate	945378
Uridine monophosphate	947683
Uridine monophosphate	32065251
Uridine monophosphate	3669
Uridine monophosphate	54963
Uridine-2',3'-vanadate	6035
Uridine-5'-Diphosphate	26229
Uridine-5'-Diphosphate	944789
Uridine-5'-Diphosphate	945357
Uridine-5'-Diphosphate	2992
Uridine-5'-Diphosphate	51727
Uridine-5'-Diphosphate	360203
Uridine-5'-Diphosphate	2135
Uridine-5'-Diphosphate	937253
Uridine-5'-Diphosphate	28
Uridine-5'-Diphosphate	946405
Uridine-5'-Diphosphate	945354
Uridine-5'-Diphosphate	1489989
Uridine-5'-Diphosphate	27087
Uridine-5'-Diphosphate	2840
Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine	944818
Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate	944791
Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate	944818
Uridine-5'-diphosphate-2-deoxy-2-fluoro-alpha-D-galactose	946405
Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose	945354
Uridine-5'-diphosphate-mannose	945354
Uridine-Diphosphate-N-Acetylgalactosamine	944789
Uridine-Diphosphate-N-Acetylgalactosamine	2582
Uridine-Diphosphate-N-Acetylgalactosamine	946321
Uridine-Diphosphate-N-Acetylgalactosamine	2135
Uridine-Diphosphate-N-Acetylgalactosamine	28
Uridine-Diphosphate-N-Acetylgalactosamine	6675
Uridine-Diphosphate-N-Acetylglucosamine	945354
Uridine-Diphosphate-N-Acetylglucosamine	947703
Uridine-Diphosphate-N-Acetylglucosamine	93778792
Uridine-Diphosphate-N-Acetylglucosamine	6675
Uridine-Diphosphate-N-Acetylglucosamine	948246
Uridine-Diphosphate-N-Acetylglucosamine	4245
Uridine-Diphosphate-N-Acetylglucosamine	2135
Uridine-Diphosphate-N-Acetylglucosamine	2582
Uridylyl-2'-5'-phospho-adenosine	6035
Uridylyl-2'-5'-phospho-guanosine	6035
Urocortin-2	1395
Urofollitropin	2492
Urokinase	5104
Urokinase	5054
Urokinase	5340
Urokinase	4811
Urokinase	4036
Urokinase	5329
Urokinase	6768
Urokinase	5055
Ursodeoxycholic acid	1646
Ursodeoxycholic acid	9971
Ursodeoxycholic acid	9962
Ursodeoxycholic acid	644
Ursolic acid	3290
Ursolic acid	5770
Ursolic acid	1991
Ursolic acid	2703462
Ursolic acid	5319
Ursolic acid	3265
Ursolic acid	5837
Usistapide	4547
Ustekinumab	3593
Ustekinumab	51561
V1003	4988
V1003	4986
V24343	1268
VEGFR 2 Kinase inhibitor I	3791
VIR201	3458
VP025	3553
Vabicaserin	3357
Vabicaserin	3358
Vactosertib	7046
Vadadustat	3091
Vadadustat	54583
Vadadustat	2034
Vadadustat	112399
Vadadustat	112398
Vadastuximab talirine	945
Vadimezan	5970
Vadimezan	4790
Vadimezan	5971
Vadimezan	4791
Vadimezan	5966
Vafidemstat	4129
Vafidemstat	23028
Valaciclovir	2703462
Valbenazine	6571
Valdecoxib	5743
Valdecoxib	761
Valdecoxib	760
Valganciclovir	2703462
Valiltramiprosate	351
Valine	5096
Valine	7407
Valine	586
Valomaciclovir stearate	2703462
Valproic acid	29126
Valproic acid	8841
Valproic acid	9759
Valproic acid	9734
Valproic acid	18
Valproic acid	6332
Valproic acid	4967
Valproic acid	5467
Valproic acid	3065
Valproic acid	5465
Valproic acid	10013
Valproic acid	6327
Valproic acid	1026
Valproic acid	6331
Valproic acid	2931
Valproic acid	11280
Valproic acid	6324
Valproic acid	10014
Valproic acid	83933
Valproic acid	6334
Valproic acid	79885
Valproic acid	6335
Valproic acid	7915
Valproic acid	55800
Valproic acid	55869
Valproic acid	6336
Valproic acid	3066
Valproic acid	6330
Valproic acid	4953
Valproic acid	6326
Valproic acid	6328
Valproic acid	36
Valproic acid	5468
Valproic acid	6329
Valproic acid	51564
Valproic acid	6323
Valproic acid	3082
Valrubicin	7153
Valrubicin	7155
Valsartan	185
Valspodar	2159
Vamorolone	4306
Vamorolone	2908
Vandetanib	7422
Vandetanib	5753
Vandetanib	5979
Vandetanib	1956
Vandetanib	3791
Vandetanib	7010
Vanillic acid	948545
Vanoxerine	90134
Vanoxerine	81033
Vanoxerine	3757
Vanoxerine	6531
Vanucizumab	285
Vanucizumab	7422
Vapitadine	3269
Vapreotide	6869
Vapreotide	6755
Vapreotide	6752
Vardenafil	5149
Vardenafil	8654
Vardenafil	5148
Varenicline	1137
Varenicline	8973
Varenicline	1141
Varenicline	1136
Varenicline	89832
Varespladib	5319
Varespladib methyl	8399
Varespladib methyl	5320
Variolin B	890
Variolin B	1017
Varlitinib	1956
Varlitinib	2064
Varoglutamstat	25797
Vasoactive intestinal peptide	7433
Vasopressin	552
Vasopressin	553
Vasopressin	554
Vasopressin	5021
Vatalanib	1956
Vatalanib	2321
Vatalanib	2324
Vatalanib	3791
Vebreltinib	4233
Vecabrutinib	695
Vecuronium	1135
Vedolizumab	3676
Vedolizumab	3695
Veglin	7422
Velaglucerase alfa	2629
Veliflapon	241
Veliparib	10038
Veliparib	142
Velneperit	4889
Velusetrag	3360
Vemircopan	1675
Vemurafenib	673
Venetoclax	596
Venglustat	7357
Venlafaxine	6531
Venlafaxine	6530
Venlafaxine	6532
Verapamil	8913
Verapamil	10368
Verapamil	8912
Verapamil	774
Verapamil	6532
Verapamil	59283
Verapamil	55799
Verapamil	8911
Verapamil	9254
Verapamil	773
Verapamil	27092
Verapamil	27091
Verapamil	10369
Verapamil	93589
Verapamil	59285
Verapamil	5243
Verapamil	148
Verapamil	777
Verapamil	782
Verapamil	786
Verapamil	783
Verapamil	785
Verapamil	779
Verapamil	775
Verapamil	146
Verapamil	3767
Verapamil	776
Verapamil	59284
Verapamil	778
Verapamil	781
Verapamil	784
Verapamil	147
Verapamil	3757
Vercirnon	10803
Verdiperstat	4353
Verdoheme	3162
Vericiguat	3000
Vericiguat	2983
Verinurad	116085
Vernakalant	3752
Vernakalant	3741
Vernakalant	3757
Vernakalant	6331
Verpasep caltespen	3855
Verpasep caltespen	23352
Verubecestat	23621
Verucerfont	1394
Vesatolimod	51284
Vesnarinone	5139
Vesnarinone	3757
Vestipitant	6869
Vibegron	155
Vicagrel	64805
Vicriviroc	1234
Vidarabine	2703462
Vidarabine	136
Vidofludimus	1723
Vidupiprant	5729
Vidupiprant	11251
Vigabatrin	18
Vilanterol	154
Vilaprisan	5241
Vilazodone	6532
Vilazodone	3350
Vildagliptin	1803
Vilobelimab	727
Viloxazine	3269
Viloxazine	147
Viloxazine	3274
Viloxazine	4129
Viloxazine	6530
Viloxazine	154
Viloxazine	1128
Viloxazine	1131
Viloxazine	3358
Viloxazine	1132
Viloxazine	3357
Viloxazine	1129
Viloxazine	4128
Vimseltinib	1436
Vinblastine	7283
Vinblastine	203068
Vinblastine	7280
Vinblastine	3725
Vinblastine	51175
Vinblastine	51174
Vinblastine	7846
Vinburnine	1131
Vincristine	203068
Vincristine	7277
Vindesine	81027
Vinflunine	203068
Vinorelbine	203068
Vintafolide	2348
Vintafolide	2352
Vintafolide	2350
Vinylglycine	84680
Vinylglycine	259307
Viomycin	885396
Vipadenant	135
Virginiamycin S1	6167
Vismodegib	6608
Vistusertib	2475
Vistusertib	79109
Vitamin A	216
Vitamin A	9227
Vitamin A	9249
Vitamin A	8854
Vitamin A	6258
Vitamin A	57665
Vitamin A	10901
Vitamin A	347
Vitamin A	50700
Vitamin A	51109
Vitamin A	5730
Vitamin A	145226
Vitamin A	54884
Vitamin A	220
Vitamin A	112724
Vitamin A	5959
Vitamin B6 Complexed with 2-Amino-Hexanoic Acid	945553
Vitamin B6 Complexed with 2-Amino-Pentanoic Acid	945553
Vitamin D	7421
Vitamin D	2638
Vitamin E	23541
Vitamin E	5579
Vitamin E	1606
Vitamin E	266629
Vitamin E	240
Vitamin E	5515
Vitamin E	5578
Vitamin E	8856
Vitamin E	5516
